,created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,favorited,retweeted,filter_level,lang,matching_rules,user.id,user.id_str,user.name,user.screen_name,user.location,user.url,user.description,user.translator_type,user.protected,user.verified,user.followers_count,user.friends_count,user.listed_count,user.favourites_count,user.statuses_count,user.created_at,user.utc_offset,user.time_zone,user.geo_enabled,user.lang,user.contributors_enabled,user.is_translator,user.profile_background_color,user.profile_background_image_url,user.profile_background_image_url_https,user.profile_background_tile,user.profile_link_color,user.profile_sidebar_border_color,user.profile_sidebar_fill_color,user.profile_text_color,user.profile_use_background_image,user.profile_image_url,user.profile_image_url_https,user.default_profile,user.default_profile_image,user.following,user.follow_request_sent,user.notifications,user.withheld_in_countries,entities.hashtags,entities.urls,entities.user_mentions,entities.symbols,possibly_sensitive,user.profile_banner_url,retweeted_status.created_at,retweeted_status.id,retweeted_status.id_str,retweeted_status.text,retweeted_status.source,retweeted_status.truncated,retweeted_status.in_reply_to_status_id,retweeted_status.in_reply_to_status_id_str,retweeted_status.in_reply_to_user_id,retweeted_status.in_reply_to_user_id_str,retweeted_status.in_reply_to_screen_name,retweeted_status.user.id,retweeted_status.user.id_str,retweeted_status.user.name,retweeted_status.user.screen_name,retweeted_status.user.location,retweeted_status.user.url,retweeted_status.user.description,retweeted_status.user.translator_type,retweeted_status.user.protected,retweeted_status.user.verified,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.listed_count,retweeted_status.user.favourites_count,retweeted_status.user.statuses_count,retweeted_status.user.created_at,retweeted_status.user.utc_offset,retweeted_status.user.time_zone,retweeted_status.user.geo_enabled,retweeted_status.user.lang,retweeted_status.user.contributors_enabled,retweeted_status.user.is_translator,retweeted_status.user.profile_background_color,retweeted_status.user.profile_background_image_url,retweeted_status.user.profile_background_image_url_https,retweeted_status.user.profile_background_tile,retweeted_status.user.profile_link_color,retweeted_status.user.profile_sidebar_border_color,retweeted_status.user.profile_sidebar_fill_color,retweeted_status.user.profile_text_color,retweeted_status.user.profile_use_background_image,retweeted_status.user.profile_image_url,retweeted_status.user.profile_image_url_https,retweeted_status.user.profile_banner_url,retweeted_status.user.default_profile,retweeted_status.user.default_profile_image,retweeted_status.user.following,retweeted_status.user.follow_request_sent,retweeted_status.user.notifications,retweeted_status.user.withheld_in_countries,retweeted_status.geo,retweeted_status.coordinates,retweeted_status.place,retweeted_status.contributors,retweeted_status.is_quote_status,retweeted_status.extended_tweet.full_text,retweeted_status.extended_tweet.display_text_range,retweeted_status.extended_tweet.entities.hashtags,retweeted_status.extended_tweet.entities.urls,retweeted_status.extended_tweet.entities.user_mentions,retweeted_status.extended_tweet.entities.symbols,retweeted_status.quote_count,retweeted_status.reply_count,retweeted_status.retweet_count,retweeted_status.favorite_count,retweeted_status.entities.hashtags,retweeted_status.entities.urls,retweeted_status.entities.user_mentions,retweeted_status.entities.symbols,retweeted_status.favorited,retweeted_status.retweeted,retweeted_status.filter_level,retweeted_status.lang,extended_tweet.full_text,extended_tweet.display_text_range,extended_tweet.entities.hashtags,extended_tweet.entities.urls,extended_tweet.entities.user_mentions,extended_tweet.entities.symbols,extended_tweet.entities.media,extended_tweet.extended_entities.media,retweeted_status.display_text_range,retweeted_status.entities.media,retweeted_status.extended_entities.media,retweeted_status.possibly_sensitive,entities.media,extended_entities.media,retweeted_status.extended_tweet.entities.media,retweeted_status.extended_tweet.extended_entities.media,retweeted_status.scopes.followers,quoted_status_id,quoted_status_id_str,quoted_status.created_at,quoted_status.id,quoted_status.id_str,quoted_status.text,quoted_status.display_text_range,quoted_status.source,quoted_status.truncated,quoted_status.in_reply_to_status_id,quoted_status.in_reply_to_status_id_str,quoted_status.in_reply_to_user_id,quoted_status.in_reply_to_user_id_str,quoted_status.in_reply_to_screen_name,quoted_status.user.id,quoted_status.user.id_str,quoted_status.user.name,quoted_status.user.screen_name,quoted_status.user.location,quoted_status.user.url,quoted_status.user.description,quoted_status.user.translator_type,quoted_status.user.protected,quoted_status.user.verified,quoted_status.user.followers_count,quoted_status.user.friends_count,quoted_status.user.listed_count,quoted_status.user.favourites_count,quoted_status.user.statuses_count,quoted_status.user.created_at,quoted_status.user.utc_offset,quoted_status.user.time_zone,quoted_status.user.geo_enabled,quoted_status.user.lang,quoted_status.user.contributors_enabled,quoted_status.user.is_translator,quoted_status.user.profile_background_color,quoted_status.user.profile_background_image_url,quoted_status.user.profile_background_image_url_https,quoted_status.user.profile_background_tile,quoted_status.user.profile_link_color,quoted_status.user.profile_sidebar_border_color,quoted_status.user.profile_sidebar_fill_color,quoted_status.user.profile_text_color,quoted_status.user.profile_use_background_image,quoted_status.user.profile_image_url,quoted_status.user.profile_image_url_https,quoted_status.user.profile_banner_url,quoted_status.user.default_profile,quoted_status.user.default_profile_image,quoted_status.user.following,quoted_status.user.follow_request_sent,quoted_status.user.notifications,quoted_status.user.withheld_in_countries,quoted_status.geo,quoted_status.coordinates,quoted_status.place,quoted_status.contributors,quoted_status.is_quote_status,quoted_status.extended_tweet.full_text,quoted_status.extended_tweet.display_text_range,quoted_status.extended_tweet.entities.hashtags,quoted_status.extended_tweet.entities.urls,quoted_status.extended_tweet.entities.user_mentions,quoted_status.extended_tweet.entities.symbols,quoted_status.extended_tweet.entities.media,quoted_status.extended_tweet.extended_entities.media,quoted_status.quote_count,quoted_status.reply_count,quoted_status.retweet_count,quoted_status.favorite_count,quoted_status.entities.hashtags,quoted_status.entities.urls,quoted_status.entities.user_mentions,quoted_status.entities.symbols,quoted_status.favorited,quoted_status.retweeted,quoted_status.possibly_sensitive,quoted_status.filter_level,quoted_status.lang,quoted_status_permalink.url,quoted_status_permalink.expanded,quoted_status_permalink.display,place.id,place.url,place.place_type,place.name,place.full_name,place.country_code,place.country,place.bounding_box.type,place.bounding_box.coordinates,retweeted_status.place.id,retweeted_status.place.url,retweeted_status.place.place_type,retweeted_status.place.name,retweeted_status.place.full_name,retweeted_status.place.country_code,retweeted_status.place.country,retweeted_status.place.bounding_box.type,retweeted_status.place.bounding_box.coordinates,retweeted_status.quoted_status_id,retweeted_status.quoted_status_id_str,retweeted_status.quoted_status.created_at,retweeted_status.quoted_status.id,retweeted_status.quoted_status.id_str,retweeted_status.quoted_status.text,retweeted_status.quoted_status.display_text_range,retweeted_status.quoted_status.source,retweeted_status.quoted_status.truncated,retweeted_status.quoted_status.in_reply_to_status_id,retweeted_status.quoted_status.in_reply_to_status_id_str,retweeted_status.quoted_status.in_reply_to_user_id,retweeted_status.quoted_status.in_reply_to_user_id_str,retweeted_status.quoted_status.in_reply_to_screen_name,retweeted_status.quoted_status.user.id,retweeted_status.quoted_status.user.id_str,retweeted_status.quoted_status.user.name,retweeted_status.quoted_status.user.screen_name,retweeted_status.quoted_status.user.location,retweeted_status.quoted_status.user.url,retweeted_status.quoted_status.user.description,retweeted_status.quoted_status.user.translator_type,retweeted_status.quoted_status.user.protected,retweeted_status.quoted_status.user.verified,retweeted_status.quoted_status.user.followers_count,retweeted_status.quoted_status.user.friends_count,retweeted_status.quoted_status.user.listed_count,retweeted_status.quoted_status.user.favourites_count,retweeted_status.quoted_status.user.statuses_count,retweeted_status.quoted_status.user.created_at,retweeted_status.quoted_status.user.utc_offset,retweeted_status.quoted_status.user.time_zone,retweeted_status.quoted_status.user.geo_enabled,retweeted_status.quoted_status.user.lang,retweeted_status.quoted_status.user.contributors_enabled,retweeted_status.quoted_status.user.is_translator,retweeted_status.quoted_status.user.profile_background_color,retweeted_status.quoted_status.user.profile_background_image_url,retweeted_status.quoted_status.user.profile_background_image_url_https,retweeted_status.quoted_status.user.profile_background_tile,retweeted_status.quoted_status.user.profile_link_color,retweeted_status.quoted_status.user.profile_sidebar_border_color,retweeted_status.quoted_status.user.profile_sidebar_fill_color,retweeted_status.quoted_status.user.profile_text_color,retweeted_status.quoted_status.user.profile_use_background_image,retweeted_status.quoted_status.user.profile_image_url,retweeted_status.quoted_status.user.profile_image_url_https,retweeted_status.quoted_status.user.profile_banner_url,retweeted_status.quoted_status.user.default_profile,retweeted_status.quoted_status.user.default_profile_image,retweeted_status.quoted_status.user.following,retweeted_status.quoted_status.user.follow_request_sent,retweeted_status.quoted_status.user.notifications,retweeted_status.quoted_status.user.withheld_in_countries,retweeted_status.quoted_status.geo,retweeted_status.quoted_status.coordinates,retweeted_status.quoted_status.place,retweeted_status.quoted_status.contributors,retweeted_status.quoted_status.is_quote_status,retweeted_status.quoted_status.extended_tweet.full_text,retweeted_status.quoted_status.extended_tweet.display_text_range,retweeted_status.quoted_status.extended_tweet.entities.hashtags,retweeted_status.quoted_status.extended_tweet.entities.urls,retweeted_status.quoted_status.extended_tweet.entities.user_mentions,retweeted_status.quoted_status.extended_tweet.entities.symbols,retweeted_status.quoted_status.extended_tweet.entities.media,retweeted_status.quoted_status.extended_tweet.extended_entities.media,retweeted_status.quoted_status.quote_count,retweeted_status.quoted_status.reply_count,retweeted_status.quoted_status.retweet_count,retweeted_status.quoted_status.favorite_count,retweeted_status.quoted_status.entities.hashtags,retweeted_status.quoted_status.entities.urls,retweeted_status.quoted_status.entities.user_mentions,retweeted_status.quoted_status.entities.symbols,retweeted_status.quoted_status.favorited,retweeted_status.quoted_status.retweeted,retweeted_status.quoted_status.possibly_sensitive,retweeted_status.quoted_status.filter_level,retweeted_status.quoted_status.lang,retweeted_status.quoted_status_permalink.url,retweeted_status.quoted_status_permalink.expanded,retweeted_status.quoted_status_permalink.display
0,Mon May 30 13:39:57 +0000 2022,1531269182091841536,1531269182091841536,@CryptoXL_NL @PlayerOne_Oasis @bitvavocom @terra_money Daarom zeg ik ook dat mij dat sterk lijkt,"[55, 96]","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",False,1.53126258299213e+18,1531262582992130049,9.470720482952192e+17,947072048295219200,CryptoXL_NL,,,,,False,0,1,0,0,False,False,low,nl,[{'tag': None}],1530580473696727040,1530580473696727040,brian zantboer,BZantboer,,,,none,False,False,0,4,0,0,4,Sat May 28 16:03:31 +0000 2022,,,False,,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/1530580539010437120/cg9sMFw0_normal.png,https://pbs.twimg.com/profile_images/1530580539010437120/cg9sMFw0_normal.png,True,False,,,,[],[],[],"[{'screen_name': 'CryptoXL_NL', 'name': 'CryptoHypo \uea00', 'id': 947072048295219200, 'id_str': '947072048295219200', 'indices': [0, 12]}, {'screen_name': 'PlayerOne_Oasis', 'name': '𝗣𝗹𝗮𝘆𝗲𝗿 𝗢𝗻𝗲 ✯✯✯✯✯', 'id': 1508083543494348801, 'id_str': '1508083543494348801', 'indices': [13, 29]}, {'screen_name': 'bitvavocom', 'name': 'Bitvavo', 'id': 951463331143053312, 'id_str': '951463331143053312', 'indices': [30, 41]}, {'screen_name': 'terra_money', 'name': 'Terra 🌍 Powered by LUNA 🌕', 'id': 1022028994772910086, 'id_str': '1022028994772910086', 'indices': [42, 54]}]",[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Mon May 30 13:39:43 +0000 2022,1531269122423660545,1531269122423660545,13 Propane Fire Pits To Turn Your Backyard Into A Cozy Oasis https://t.co/USB1jumhrs,,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",False,,,,,,,,,,False,0,0,0,0,False,False,low,en,[{'tag': None}],713523037560111105,713523037560111105,abhay kumar,jeguru1,,http://jeguru.com,,none,False,False,399,442,0,35,392096,Sat Mar 26 00:28:43 +0000 2016,,,True,,False,False,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,E81C4F,000000,000000,000000,False,http://pbs.twimg.com/profile_images/1413738307352031235/kt-dLrld_normal.jpg,https://pbs.twimg.com/profile_images/1413738307352031235/kt-dLrld_normal.jpg,False,False,,,,[],[],"[{'url': 'https://t.co/USB1jumhrs', 'expanded_url': 'https://www.waotechnology.com/2022/05/30/13-propane-hearth-pits-to-flip-your-yard-into-a-cozy-oasis/', 'display_url': 'waotechnology.com/2022/05/30/13-…', 'indices': [61, 84]}]",[],[],False,https://pbs.twimg.com/profile_banners/713523037560111105/1615771314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mon May 30 13:39:27 +0000 2022,1531269055197417474,1531269055197417474,RT @i_pinaorriols: @SaraSalamo @DianaKrall @NorahJones @LoveTinaTurner @carlabruni @springsteen @U2 @Marckknopfler @freddie_mercury @chucho…,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",False,,,,,,,,,,False,0,0,0,0,False,False,low,und,[{'tag': None}],1460563307102978049,1460563307102978049,Ivan Piña Orriols,i_pinaorriols,,,MY FACEBOOK Iván Piña Orriols ALL BETTER DETAILED / ESTÁ MEJOR DETALLADO DUCKseatILLUSTRIOUS&SPANISHroyalHOUSE . Gracias por su tiempo /Thank you for your time,none,False,False,0,162,0,219,3073,Tue Nov 16 11:00:36 +0000 2021,,,False,,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/1521132548973281280/p5JyU5zA_normal.jpg,https://pbs.twimg.com/profile_images/1521132548973281280/p5JyU5zA_normal.jpg,True,False,,,,[],[],[],"[{'screen_name': 'i_pinaorriols', 'name': 'Ivan Piña Orriols', 'id': 1460563307102978049, 'id_str': '1460563307102978049', 'indices': [3, 17]}, {'screen_name': 'SaraSalamo', 'name': 'Sara Sálamo', 'id': 265929056, 'id_str': '265929056', 'indices': [19, 30]}, {'screen_name': 'DianaKrall', 'name': 'Diana Krall', 'id': 26284208, 'id_str': '26284208', 'indices': [31, 42]}, {'screen_name': 'NorahJones', 'name': 'Norah Jones', 'id': 50476895, 'id_str': '50476895', 'indices': [43, 54]}]",[],,https://pbs.twimg.com/profile_banners/1460563307102978049/1637062303,Fri Dec 03 04:58:38 +0000 2021,1.4666329492988723e+18,1466632949298872320,@SaraSalamo @DianaKrall @NorahJones @LoveTinaTurner @carlabruni @springsteen @U2 @Marckknopfler @freddie_mercury… https://t.co/6NFu1YqzJy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",True,,,265929056.0,265929056,SaraSalamo,1.460563307102978e+18,1460563307102978049,Ivan Piña Orriols,i_pinaorriols,,,MY FACEBOOK Iván Piña Orriols ALL BETTER DETAILED / ESTÁ MEJOR DETALLADO DUCKseatILLUSTRIOUS&SPANISHroyalHOUSE . Gracias por su tiempo /Thank you for your time,none,False,False,0.0,162.0,0.0,219.0,3073.0,Tue Nov 16 11:00:36 +0000 2021,,,False,,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/1521132548973281280/p5JyU5zA_normal.jpg,https://pbs.twimg.com/profile_images/1521132548973281280/p5JyU5zA_normal.jpg,https://pbs.twimg.com/profile_banners/1460563307102978049/1637062303,True,False,,,,[],,,,,False,@SaraSalamo @DianaKrall @NorahJones @LoveTinaTurner @carlabruni @springsteen @U2 @Marckknopfler @freddie_mercury @chuchovaldes @SantanaCarlos @OfficialSting @AraMalikian @lang_lang @coldplay @eltonofficial @GeorgeMOfficial @oasis @robbiewilliams @DavidBowieReal @JoanM_Serrat,"[0, 275]",[],[],"[{'screen_name': 'SaraSalamo', 'name': 'Sara Sálamo', 'id': 265929056, 'id_str': '265929056', 'indices': [0, 11]}, {'screen_name': 'DianaKrall', 'name': 'Diana Krall', 'id': 26284208, 'id_str': '26284208', 'indices': [12, 23]}, {'screen_name': 'NorahJones', 'name': 'Norah Jones', 'id': 50476895, 'id_str': '50476895', 'indices': [24, 35]}, {'screen_name': 'carlabruni', 'name': 'Carla Bruni', 'id': 1116390889, 'id_str': '1116390889', 'indices': [52, 63]}, {'screen_name': 'springsteen', 'name': 'Bruce Springsteen', 'id': 43383705, 'id_str': '43383705', 'indices': [64, 76]}, {'screen_name': 'U2', 'name': 'U2', 'id': 18847632, 'id_str': '18847632', 'indices': [77, 80]}, {'screen_name': 'marckknopfler', 'name': 'Me', 'id': 260825079, 'id_str': '260825079', 'indices': [81, 95]}, {'screen_name': 'freddie_mercury', 'name': 'Freddie Mercury', 'id': 4914730337, 'id_str': '4914730337', 'indices': [96, 112]}, {'screen_name': 'chuchovaldes', 'name': 'Chucho Valdés', 'id': 82155681, 'id_str': '82155681', 'indices': [113, 126]}, {'screen_name': 'SantanaCarlos', 'name': 'Carlos Santana', 'id': 26540417, 'id_str': '26540417', 'indices': [127, 141]}, {'screen_name': 'OfficialSting', 'name': 'Sting', 'id': 140699869, 'id_str': '140699869', 'indices': [142, 156]}, {'screen_name': 'AraMalikian', 'name': 'Ara Malikian', 'id': 83817899, 'id_str': '83817899', 'indices': [157, 169]}, {'screen_name': 'lang_lang', 'name': 'Lang Lang', 'id': 42640655, 'id_str': '42640655', 'indices': [170, 180]}, {'screen_name': 'coldplay', 'name': 'Coldplay', 'id': 18863815, 'id_str': '18863815', 'indices': [181, 190]}, {'screen_name': 'eltonofficial', 'name': 'Elton John', 'id': 174593833, 'id_str': '174593833', 'indices': [191, 205]}, {'screen_name': 'GeorgeMOfficial', 'name': 'George Michael Official', 'id': 186554501, 'id_str': '186554501', 'indices': [206, 222]}, {'screen_name': 'oasis', 'name': 'Oasis', 'id': 17842661, 'id_str': '17842661', 'indices': [223, 229]}, {'screen_name': 'robbiewilliams', 'name': 'Robbie Williams', 'id': 69610339, 'id_str': '69610339', 'indices': [230, 245]}, {'screen_name': 'DavidBowieReal', 'name': 'David Bowie Official', 'id': 40139016, 'id_str': '40139016', 'indices': [246, 261]}, {'screen_name': 'JoanM_Serrat', 'name': 'Joan Manuel Serrat', 'id': 574465322, 'id_str': '574465322', 'indices': [262, 275]}]",[],0.0,0.0,1.0,1.0,[],"[{'url': 'https://t.co/6NFu1YqzJy', 'expanded_url': 'https://twitter.com/i/web/status/1466632949298872320', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [114, 137]}]","[{'screen_name': 'SaraSalamo', 'name': 'Sara Sálamo', 'id': 265929056, 'id_str': '265929056', 'indices': [0, 11]}, {'screen_name': 'DianaKrall', 'name': 'Diana Krall', 'id': 26284208, 'id_str': '26284208', 'indices': [12, 23]}, {'screen_name': 'NorahJones', 'name': 'Norah Jones', 'id': 50476895, 'id_str': '50476895', 'indices': [24, 35]}, {'screen_name': 'carlabruni', 'name': 'Carla Bruni', 'id': 1116390889, 'id_str': '1116390889', 'indices': [52, 63]}, {'screen_name': 'springsteen', 'name': 'Bruce Springsteen', 'id': 43383705, 'id_str': '43383705', 'indices': [64, 76]}, {'screen_name': 'U2', 'name': 'U2', 'id': 18847632, 'id_str': '18847632', 'indices': [77, 80]}, {'screen_name': 'marckknopfler', 'name': 'Me', 'id': 260825079, 'id_str': '260825079', 'indices': [81, 95]}, {'screen_name': 'freddie_mercury', 'name': 'Freddie Mercury', 'id': 4914730337, 'id_str': '4914730337', 'indices': [96, 112]}]",[],False,False,low,und,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Mon May 30 13:39:08 +0000 2022,1531268978303111169,1531268978303111169,Gackt - Oasis (HunSub) https://t.co/KFTTBSUf1d @YouTubeより,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",False,,,,,,,,,,False,0,0,0,0,False,False,low,ja,[{'tag': None}],1431254717330432004,1431254717330432004,ta03049,ta03_049,,,建築と音楽の二足の草鞋を履く。猫(2007年生・♀)。,none,False,False,0,22,0,20,44759,Fri Aug 27 13:58:22 +0000 2021,,,False,,False,False,F5F8FA,,,False,1DA1F2,C0DEED,DDEEF6,333333,True,http://pbs.twimg.com/profile_images/1431257987146924037/iHCB-MSy_normal.jpg,https://pbs.twimg.com/profile_images/1431257987146924037/iHCB-MSy_normal.jpg,True,False,,,,[],[],"[{'url': 'https://t.co/KFTTBSUf1d', 'expanded_url': 'https://youtu.be/-75QLhechbY', 'display_url': 'youtu.be/-75QLhechbY', 'indices': [23, 46]}]","[{'screen_name': 'YouTube', 'name': 'YouTube', 'id': 10228272, 'id_str': '10228272', 'indices': [47, 55]}]",[],False,https://pbs.twimg.com/profile_banners/1431254717330432004/1630073687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
